google_search,lon,lat
"1913 EAST SIDE DR Austin, TX",-97.7461535,30.2429162
"LAKE CREEK PKY and US 183 HWY NB Austin, TX",-97.7963499,30.4618923
"E RIVERSIDE DR and E BEN WHITE BLVD SVRD EB Austin, TX",-97.689926,30.217701
"600 BLOCK WILKES AVENUE Austin, TX",-97.7430608,30.267153
"ANDERSON MILL ROAD AT and NORTH US HIGHWAY 183 SERVICE ROAD Austin, TX",-97.7826626,30.4506641
"2600 BLOCK PARK BEND DRIVE Austin, TX",-97.7077713,30.4098923
"400 BLOCK EAST 6TH STREET Austin, TX",-97.7390604,30.2673915
"7300 BLOCK EDS COVE Austin, TX",-97.7662249,30.1788227
"2200 BLOCK BLUE MEADOW DRIVE Austin, TX",-97.7645444,30.1817349
"2400  BLOCK DURWOOD STREET Austin, TX",-97.7579667,30.2413254
"1600 BLOCK ANDERSON LANE Austin, TX",-97.7228265,30.3527202
"1500 E ANDERSON LN SVRD EB and CAMERON RD Austin, TX",-97.6798862,30.3279659
"1500 E ANDERSON LN EB and CAMERON RD Austin, TX",-97.6798862,30.3279659
"7501 OLD BEE CAVES ROAD Austin, TX",-97.8781763,30.2417559
"7501 OLD BEE CAVES Austin, TX",-97.8781763,30.2417559
"700 E CESAR CHAVEZ ST Austin, TX",-97.7375406,30.2615526
"2400 BLOCK EAST RIVERSIDE DRIVE Austin, TX",-97.7251543,30.2367434
"6900 STONELEIGH PLACE Austin, TX",-97.7623025,30.1810139
"1200 SOUTH 6TH ST Austin, TX",-97.759878,30.25512
"1200 SOUTH 6TH Austin, TX",-97.759878,30.25512
"W SH 71 WB SVRD and S MOPAC EXPY NB SVRD Austin, TX",-97.7697702,30.2269133
"200 BLOCK EAST RIVERSIDE DRIVE Austin, TX",-97.7440893,30.2553366
"2300 E RIVERSIDE DR Austin, TX",-97.7252943,30.2381895
"NORTH IH 35 SERVICE ROAD AT and EAST 15TH STREET Austin, TX",-97.73342,30.27099
"AIRPORT BOULEVARD and IH 35 Austin, TX",-97.7144209,30.3045902
"AIRPORT and IH 35 Austin, TX",-97.7144209,30.3045902
"AIRPORT BOULEVARD AT and IH 35 SERVICE ROAD Austin, TX",-97.7144209,30.3045902
"613 CONGRESS AVE Austin, TX",-97.7422432,30.2684572
"MCNEIL DRIVE AT and US HIGHWAY 183 SERVICE ROAD Austin, TX",-97.7594116,30.4370032
"US HWY 183 and LAKELINE MALL DR Austin, TX",-97.8019403,30.4801257
"US HIGHWAY 183 AT and LAKE LINE MALL BOULEVARD Austin, TX",-97.7987992,30.4755978
"600 BLOCK BRUSHY STREET Austin, TX",-97.7335685,30.2654574
"CAMERON ROAD and US HIGHWAY 183 Austin, TX",-97.685021,30.3337396
"CAMERON RD and ANDERSON LN Austin, TX",-97.6866835,30.3322417
"CAMERON ROAD AT and EAST ANDERSON LANE Austin, TX",-97.6866835,30.3322417
"NORTH FM 620 and NORTH LAKE CREEK PARKWAY Austin, TX",-97.7937732,30.4771993
"13900 BLOCK LAKELINE BOULEVARD Austin, TX",-97.8009913,30.4800679
"11300 LAKE LINE BLVD Austin, TX",-97.8007769,30.4810145
"500 BLOCK NORTH LAMAR Austin, TX",-97.754824,30.270743
"US HIGHWAY 183 SERVICE ROAD and LAKELINE BOULEVARD Austin, TX",-97.8035175,30.4774444
"500 W OLTORF and S 1ST ST Austin, TX",-97.7580426,30.2416209
"US HIGHWAY 183 SERVICE ROAD and SPICEWOOD SPRINGS ROAD Austin, TX",-97.7700744,30.4326468
"3427 PARKER LN Austin, TX",-97.7419037,30.2199638
"3400 BLOCK PARKER LANE Austin, TX",-97.7429843,30.2205925
"W BRAKER LN and MOPAC SVRD NB Austin, TX",-97.729803,30.3984476
"4700 W BRAKER LN Austin, TX",-97.7451297,30.4003701
"9700 BLOCK RESEARCH BOULEVARD and SERVICE ROAD Austin, TX",-97.7250664,30.3735983
"9500 BLOCK NORTH CAPITAL OF TEXAS HIGHWA Austin, TX",-97.7483641,30.3888056
"RESEARCH BLVD SVRD and CAPITAL OF TEXAS HWY Austin, TX",-97.7399851,30.3900799
"6312 CAMERON RD Austin, TX",-97.6964666,30.3201727
"9300 BLCOK SOUTH IH 35 SERVICE ROAD Austin, TX",-97.5141492,30.9764581
"9301 S IH 35 SVRD NB Austin, TX",-97.7917077,30.1539647
"CAMERON ROAD and US HIGHWAY 290 SERVICE ROAD Austin, TX",-97.6905642,30.3288816
"1600 BLOCK EAST ANDERSON LANE Austin, TX",-97.683939,30.332491
"N IH 35 SVRD SB and E ST JOHNS AVE Austin, TX",-97.7062725,30.3342614
"300 E 6TH STREET Austin, TX",-97.740155,30.267582
"3113 SOUTH PLEASANT VALLEY ROAD Austin, TX",-97.7315038,30.2208688
"200 E 6TH STREET Austin, TX",-97.7411186,30.2678743
"1600 WILLOW CREEK DR Austin, TX",-97.7260183,30.2375056
"3800 W BRAKER LN Austin, TX",-97.7313816,30.3952361
"4200 BLOCK BROOKVIEW ROAD Austin, TX",-97.71032,30.2963134
"4200 BROOKVIEW RD Austin, TX",-97.71032,30.2963134
"3300 BLOCK NORTHLAND DRIVE Austin, TX",-97.7556285,30.3366967
"9900 GREAT HILLS TRL Austin, TX",-97.7471804,30.3941905
"183 SVRD SB  W BRAKER Austin, TX",-97.7152524,30.3903915
"2200 BLOCK  WILLIAM BARTON DRIVE Austin, TX",-97.774071,30.265604
"FM 620 and PARMER ON Austin, TX",-97.7645006,30.4760196
"9800 RESEARCH BLVD SVRD SB Austin, TX",-97.7460447,30.3897727
"N LAKE CREEK and N FM 620 RD Austin, TX",-97.8149089,30.4619702
"300 BLK COLORADO ST Austin, TX",-97.74532,30.2659685
"700 ROBERT E LEE RD Austin, TX",-97.7430608,30.267153
"LAKE CREEK PARKWAY AT FM 620 Austin, TX",-97.8160657,30.4621471
"2300 BLOCK EAST RIVERSIDE DRIVE Austin, TX",-97.7252943,30.2381895
"2300 E RIVERSIDE Austin, TX",-97.7252943,30.2381895
"200 BLK E 6TH ST Austin, TX",-97.7411186,30.2678743
"889 WILKS AVE Austin, TX",-97.7001994,30.3328233
"N I 35 SVRD and W HOWARD LN Austin, TX",-97.6688844,30.4218702
"N I 35 SVRD SB and W HOWARD LN Austin, TX",-97.675538,30.415735
"MANCHACA ROAD AT and WEST BEN WHITE BOULEVARD SERVICE ROAD Austin, TX",-97.7880375,30.2290952
"MANCHACA and W BEN WHITE SVRD WB Austin, TX",-97.789978,30.2292773
"WOODROW AVENUE AT and HOUSTON STREET Austin, TX",-97.734465,30.3263288
"700 RED RIVER Austin, TX",-97.736955,30.267771
"500 BLOCK NECHES Austin, TX",-97.7385855,30.2658524
"W BRAKER LN and BURNET RD Austin, TX",-97.7218236,30.391102
"4400 BLOCK EAST RIVERSIDE DRIVE Austin, TX",-97.7227496,30.2340465
"MANCHACA RD and W BEN WHITE BLVD Austin, TX",-97.7885413,30.229629
"2400 W BEN WHITE BLVD SVRD EB Austin, TX",-97.7932621,30.2331102
"1900 BLOCK WEST BEN WHITE BOUVLARD Austin, TX",-97.7867185,30.2296824
"6TH STREET and IH 35 Austin, TX",-97.7350274,30.2658909
"EAST RIVERSIDE DRIVE and WICKERSHAM LANE Austin, TX",-97.7203892,30.2323033
"E RIVERSIDE DR and WICKERSHAM LN Austin, TX",-97.7203892,30.2323033
"E RIVERSIDE DR and WICKERSHAM Austin, TX",-97.7203892,30.2323033
"2800 BLOCK WEST PARMER LANE Austin, TX",-97.7026418,30.4199866
"2300 W PARMER LN Austin, TX",-97.6994783,30.4180322
"900 E ANDERSON LN EB Austin, TX",-97.6798862,30.3279659
"S 1ST ST and BEN WHITE SVRD EB Austin, TX",-97.7691787,30.2268486
"N IH 35 NB SVRD and E 7TH ST Austin, TX",-97.7187189,30.2617417
"3900 BLOCK GUADALUPE STREET Austin, TX",-97.7374686,30.3041413
"NORTH MOPAC EXPRESSWAY SERVICE ROAD AT and WEST HOWARD LANE Austin, TX",-97.6833705,30.4291687
"EAST RIVERSIDE DRIVE AT and SOUTH IH35 SERVICE ROAD Austin, TX",-97.7445721,30.2564127
"4400 E RIVERSIDE DR Austin, TX",-97.7227496,30.2340465
"4400 E RIVERSIDE DRIVE Austin, TX",-97.7227496,30.2340465
"SOUTH PLEASANT VALLEY ROAD AT and EAST RIVERSIDE DRIVE Austin, TX",-97.7228689,30.234143
"E RIVERSIDE DR and MONTOPOLIS DR Austin, TX",-97.7034758,30.2248747
"CAMERON ROAD AT and EAST US HIGHWAY 290 SERVICE ROAD Austin, TX",-97.685021,30.3337396
"E 6TH and NECHES Austin, TX",-97.738247,30.266782
"US HIGHWAY 183 AT and IH 35 SERVICE ROAD Austin, TX",-97.6996422,30.3369319
"EAST RIVERSIDE DRIVE AT and SOUTH IH 35 SERVICE ROAD Austin, TX",-97.7280066,30.2395789
"12800 RESEARCH BLVD SVRD SB Austin, TX",-97.7691783,30.4345323
"NORTH IH 35 SERVICE ROAD AT and EAST 11TH STREET Austin, TX",-97.73342,30.27099
"13300 N FM 620 RD and 9800 N LAKE CREEK PKWY Austin, TX",-97.7922532,30.4709326
"1044 NORWOOD PARK BLVD Austin, TX",-97.6919929,30.3369553
"1000 BLOCK NORWOOD PARK BOULEVARD Austin, TX",-97.6928009,30.3390013
"600 BLOCK CONGRESS Austin, TX",-97.7431606,30.2686309
"1100 BARTON SPRINGS ROAD Austin, TX",-97.7557045,30.2603334
"412 E. 6TH STREET Austin, TX",-97.7386891,30.2671559
"GREAT HILLS TRAIL AT and RESEARCH BOIULEVARD Austin, TX",-97.7469041,30.3941752
"825 NORTH BLUFF DRIVE Austin, TX",-97.771716,30.191634
"6100 BLOCK WEST PARMER LANE Austin, TX",-97.7423584,30.4440886
"6100 W PARMER LN Austin, TX",-97.7423584,30.4440886
"WEST BEN WHITE BOULEVARD SERVICE ROAD and SOUTH LAMAR BOULEVARD Austin, TX",-97.7914251,30.2334001
"E RIVERSIDE DR and S IH 35 SVRD NB Austin, TX",-97.7357879,30.2481136
"3000 BLOCK SOUTH 1ST STREET Austin, TX",-97.7642084,30.2354206
"RESEARCH BOULEVARD SERVICE ROAD and GREAT HILLS TRAIL Austin, TX",-97.7449108,30.3945533
"1917 NASH HERNANDEZ SERVICE ROAD Austin, TX",-97.730179,30.2504847
"N IH 35 NB SVRD and E ANDERSON LN EB SVRD Austin, TX",-97.6887107,30.6179851
"NORTH US HIGHWAY 183 SERVICE ROAD AT and POND SPRINGS ROAD Austin, TX",-97.7909427,30.4556023
"LAKE CREEK PARKWAY AT and NORTH US HIGHWAY 183 SERVICE ROAD Austin, TX",-97.7947653,30.4591469
"3850 W BRAKER LN Austin, TX",-97.7340384,30.3964812
"S IH 35 SVRD SB and E RIVERSIDE DR Austin, TX",-97.7445721,30.2564127
"4600 SUBURBAN DR Austin, TX",-97.7680251,30.2139945
"4600 BLOCK SUBURBAN DRIVE Austin, TX",-97.7680251,30.2139945
"STASSNEY LANE AT and SOUTH IH 35 SERVICE ROAD Austin, TX",-97.7657693,30.198739
"EAST RIVERSIDE DRIVE AT and EAST BEN WHITE BOULEVARD SERVICE ROAD Austin, TX",-97.689926,30.217701
"500 W OLTORF ST Austin, TX",-97.7580426,30.2416209
"4300 BLOCK WESTGATE BOULEVARD Austin, TX",-97.8007979,30.2338761
"W WELLS BRANCH PKWY and BURNET RD Austin, TX",-97.6978615,30.4400812
"6000 BLOCK WEST PARMER LANE Austin, TX",-97.7413042,30.4421294
"3000 W PARMER LN Austin, TX",-97.7026418,30.4199866
"SOUTH 1ST STREET and HEARTWOOD DR Austin, TX",-97.7767975,30.214787
"MANCHACA RD and W BEN WHITE BLVD WB Austin, TX",-97.789978,30.2292773
"SOUTH LAMAR BOULEVARD AT and WEST GATE BOULEVARD Austin, TX",-97.8007579,30.2329429
"SOUTH LAMAR BOULEVARD SERVICE ROAD AT and WEST GATE BOULEVARD Austin, TX",-97.7973525,30.2312951
"POND SPRINGS ROAD and RESEARCH BOULEVARD SERVICE ROAD Austin, TX",-97.7794693,30.4440126
"1822 SOUTH CONGRESS AVENUE Austin, TX",-97.7515802,30.2454642
"WEST GATE BLVD and S LAMAR BLVD Austin, TX",-97.8007579,30.2329429
"500 BLOCK HEARTWOOD DRIVE Austin, TX",-97.7755651,30.2150122
"WEST GATE BLVD and S LAMAR BLVD SVRD NB Austin, TX",-97.799004,30.230075
"2300 BLOCK WEST BEN WHITE BOULEVARD SERV Austin, TX",-97.7914251,30.2334001
"RESEARCH BLVD and BURNET RD Austin, TX",-97.72617,30.3734711
"800 BLOCK GROVE BOULEVARD Austin, TX",-97.7014507,30.2433496
"100 BLOCK SANDRA STREET Austin, TX",-97.7751898,30.2039108
"10 BLOCK NORTH IH 35 Austin, TX",-97.7051168,30.3154622
"1007 EAST 7TH STREET Austin, TX",-97.7318041,30.2656707
"N IH 35 SVRD and AIRPORT BLVD Austin, TX",-97.707658,30.318634
"NORTH IH 35 SERVICE ROAD AT and AIRPORT BOULEVARD Austin, TX",-97.7144209,30.3045902
"4200 N IH 35 SB Austin, TX",-97.7247937,30.2861002
"24OO BLOCK DURWOOD STREET Austin, TX",-97.7582219,30.2409471
"S LAMAR BLVD SB and WESTGATE Austin, TX",-97.7973525,30.2312951
"W BEN WHITE BLVD WB SVRD and MANCHACA Austin, TX",-97.7702609,30.2281705
"EAST ANDERSON LANE AT and CAMERON ROAD Austin, TX",-97.6866835,30.3322417
"CAMERON RD and E ANDERSON LN Austin, TX",-97.6866835,30.3322417
"W BEN WHITE BLVD SVRD EB and S 1ST ST Austin, TX",-97.7569734,30.2204609
"600 BLOCK WEST BEN WHITE BOULEVARD Austin, TX",-97.7695294,30.2270128
"400 W RIVERSIDE DR Austin, TX",-97.7483697,30.258544
"LAKE CREEK PKWY and N FM 620 RD Austin, TX",-97.8170482,30.4614103
"1632 E ANDERSON LN Austin, TX",-97.6832242,30.3322756
"EAST ANDERSON LANE SERVICE ROAD and CAMERON ROAD Austin, TX",-97.688244,30.3343469
"E ANDERSON LN SVRD EB and CAMERON RD Austin, TX",-97.6798862,30.3279659
"EAST ANDERSON LANE SERVICE ROAD AT and CAMERON ROAD Austin, TX",-97.684641,30.3326331
"2700 BLOCK SOUTH CAPITAL OF TEXAS HIGHWA Austin, TX",-97.8128195,30.2582876
"WEST BRAKER LANE and NORTH MOPAC SERVICE ROAD Austin, TX",-97.6938222,30.3855634
"POND SPRINGS and RESEARCH BLVD Austin, TX",-97.791316,30.455002
"900 BLOCK WEST 9TH STREET Austin, TX",-97.7517193,30.2746975
"3400 BLOCK  PARKER LANE Austin, TX",-97.7429843,30.2205925
"NORTH MOPAC EXPRESSWAY SERVICE ROAD and PARMER LANE Austin, TX",-97.703302,30.4190151
"1542 EAST ANDERSON LANE Austin, TX",-97.6849329,30.3323018
"2205 SOUTH CONGRESS AVENUE Austin, TX",-97.7524503,30.2415379
"400 INDUSTRIAL Austin, TX",-97.7504358,30.2034241
"400 BLOCK INDUSTRIAL BOULEVARD Austin, TX",-97.7611095,30.2188044
"2504 DURWOOD ST Austin, TX",-97.7590132,30.2395796
"N FM 620 and LAKE CREEK PKWY Austin, TX",-97.8160657,30.4621471
"10200 LAKE CREEK PKWY Austin, TX",-97.7893325,30.4638698
"S LAKESHORE BLVD Austin, TX",-97.7236384,30.2447412
"CAMERON ROAD and EAST ANDERSON LANE SERVICE ROAD Austin, TX",-97.684641,30.3326331
"100 BLOCK SOUTH CONGRESS AVENUE Austin, TX",-97.7458047,30.2602224
"100 BLOCK BASTROP HIGHWAY Austin, TX",-97.6844602,30.2350463
"8700 BLOCK RESEARCH BOULEVARD and SERVICE ROAD Austin, TX",-97.7250664,30.3735983
"RESEARCH BOUELVARD and LAMAR BOUELVARD Austin, TX",-97.7125254,30.3483496
"4200 IH 35 SVRD NB Austin, TX",-97.7247937,30.2861002
"4200 BLOCK IH 35 SERVICE ROAD Austin, TX",-97.6488781,30.7052643
"4200 BLOCK NORTH IH 35 SERVICE ROAD Austin, TX",-97.7247937,30.2861002
"LAKE CREEK BOULEVARD AT and US HIGHWAY 183 Austin, TX",-97.7963499,30.4618923
"889 WILKS AVENUE Austin, TX",-97.7001994,30.3328233
"BARTON SPRINGS ROAD and SOUTH LAMAR BOULEVARD Austin, TX",-97.7584519,30.2608651
"9223 WATERFORD CENTRE BOULEVARD Austin, TX",-97.7276963,30.376744
"6804 OLD BEE CAVES RD Austin, TX",-97.870353,30.23573
"400 S LAMAR BLVD NB and BARTON SPRINGS RD Austin, TX",-97.7587965,30.2613403
"N LAKE CREEK PKWY and N FM 620 Austin, TX",-97.8160657,30.4621471
"NORTH FM 620 ROAD AT and NORTH LAKE CREEK PARKWAY Austin, TX",-97.7925417,30.4721861
"1800 W PARMER LN Austin, TX",-97.6905842,30.4133441
"3800 BLOCK WEST BRAKER LANE Austin, TX",-97.7313816,30.3952361
"FM 620 RANCH ROAD AT and LAKECREEK PARKWAY Austin, TX",-97.8160657,30.4621471
"FM 620 and LAKECREEK PKWY Austin, TX",-97.8160657,30.4621471
"STASSNEY LANE AT and IH 35 SERVICE ROAD Austin, TX",-97.7657693,30.198739
"900 BLOCK ROBERT E LEE Austin, TX",-97.7430608,30.267153
"400 BLOCK WEST 23RD STREET Austin, TX",-97.7416506,30.2864343
"12500 N IH 35 Austin, TX",-97.6760917,30.4057864
"4300 BLOCK NORTH IH 35 SERVICE ROAD Austin, TX",-97.5906901,30.8529411
"4300 N IH 35 SVRD SB Austin, TX",-97.7338972,30.2679472
"WEST PARMER LANE AT and METRIC BOULEVARD Austin, TX",-97.6906787,30.4132017
"2205 S CONGRESS AVE Austin, TX",-97.7524503,30.2415379
"FM 620 AT and LAKECREEK PARKWAY Austin, TX",-97.8160657,30.4621471
"N IH 35 SB SVRD and E 15TH ST Austin, TX",-97.7355667,30.2653491
"741 PEDERNALES Austin, TX",-97.7131255,30.2621335
"SOUTH IH 35 SERVICE ROAD and EAST BEN WHITE BOULEVARD SERVICE ROAD Austin, TX",-97.754334,30.210632
"BARTON SPRINGS ROAD and ROBERT E. LEE ROAD Austin, TX",-97.7719903,30.2635246
"BARTON SPRINGS ROAD AT and ROBERT E LEE ROAD Austin, TX",-97.7719903,30.2635246
"4600 BLOCK WEST BRAKER LANE Austin, TX",-97.7438745,30.4007138
"2700 BLOCK SOUTH CAPITAL OF TEXAS HIGHWA and WALSH TARLTON LANE Austin, TX",-97.8128195,30.2582876
"RESEARCH BOULEVARD SERVICE ROAD AT and GREAT HILLS TRAIL Austin, TX",-97.7486304,30.3924605
"NORTH US HIGHWAY 183 SERVICE ROAD AT and LAKE CREEK PARKWAY Austin, TX",-97.7963499,30.4618923
"5800 BLOCK WOODROW AVENUE Austin, TX",-97.7323982,30.330071
"12832 NORTH US HIGHWAY 183 SERVICE ROAD Austin, TX",-97.7714702,30.4343459
"12800 BLOCK NORTH US HIGHWAY 183 Austin, TX",-98.3422962,31.1686421
"80 BLOCK SOUTH PLEASANT VALLEY ROAD Austin, TX",-97.714042,30.2475193
"100 BLOCK WEST SLAUGHTER LANE Austin, TX",-97.786861,30.1671216
"CAPITAL OF TEXAS HIGHWAY AT and RESEARCH BOULELEVARD SERVICE ROAD Austin, TX",-97.7427206,30.3913566
"WOODROW AVENUE and HOUSTON STREET Austin, TX",-97.734465,30.3263288
"2606 WILSON ST Austin, TX",-97.7591357,30.2378492
"KOENIG LN and LAMAR BLVD Austin, TX",-97.7262908,30.3259739
"KOENIG LANE and LAMAR BOULEVARD Austin, TX",-97.7262908,30.3259739
"7000 BLOCK NORTH LAMAR BOULEVARD Austin, TX",-97.7185692,30.3382295
"KOENIG LANE and NORTH LAMAR BOULEVARD Austin, TX",-97.7262908,30.3259739
"WEST KOENIG LANE AT and NORTH LAMAR BOULEVARD Austin, TX",-97.7262908,30.3259739
"ANDERSON MILL RD and N US 183 HWY SB Austin, TX",-97.788219,30.449535
"600 BLOCK NORTH IH 35 Austin, TX",-97.7348636,30.2648929
"600 BLOCK NORTH IH 35 and 800 BLOCK EAST 6TH STREET Austin, TX",-97.7341674,30.2656502
"LAKE CREEK PARKWAY AT and NORTH FM 620 ROAD Austin, TX",-97.789255,30.468862
"LAKE CREEK PARKWAY AT and NORTH FM 620 Austin, TX",-97.8160657,30.4621471
"FM 620 and LAKECREEK PARKWAY Austin, TX",-97.8160657,30.4621471
"RESEARCH BOULEVARD SERVICE ROAD AT and POND SPRINGS ROAD Austin, TX",-97.7712661,30.4358975
"100 BLOCK WEST OLTORF STREET Austin, TX",-97.7536251,30.2388347
"2800 BLOCK AFTONSHIRE WAY Austin, TX",-97.8358392,30.1795628
"POND SPRINGS ROAD AT and RESEARCH BOULEVARD SERVICE ROAD Austin, TX",-97.7794693,30.4440126
"1200 BLOCK RED RIVER STREET Austin, TX",-97.7349771,30.272444
"LADY BIRD TRAIL AT and BARTON SPRINGS POOL Austin, TX",-97.7527428,30.264479
"RESEARCH SB AT BURNET RD TRN Austin, TX",-97.7255325,30.3837852
"7700 CAMERON RD Austin, TX",-97.685826,30.3335092
"RESEARCH BLVD and OHLEN RD Austin, TX",-97.7172502,30.3632131
"7800 BLOCK CAMERON ROAD Austin, TX",-97.6857015,30.3339111
"9300 BLOCK WEST SLAUGHTER LANE Austin, TX",-97.8939759,30.2179494
"413 W ST JONN Austin, TX",-97.7221811,30.3406412
"403 W ST JOHN AVE Austin, TX",-97.712585,30.3366589
"US HIGHWAY  183 SERVICE ROAD AT and POND SPRINGS ROAD Austin, TX",-97.7729797,30.4389381
"US 183 SVRD SB and POND SPRINGS RD Austin, TX",-97.7729797,30.4389381
"2900 BLOCK BRANDT ROAD Austin, TX",-97.7820434,30.1574482
"US HIGHWAY 183 SERVICE ROAD AT and POND SPRINGS ROAD Austin, TX",-97.7729797,30.4389381
"S 1ST ST Austin, TX",-97.7823576,30.2068056
"1100 BLOCK WEST RIVER DRIVE Austin, TX",-97.7430608,30.267153
"HIGHWAY US 183 SERVICE ROAD AT and MCNEIL DRIVE Austin, TX",-97.7283488,30.3702108
"SOUTH 1ST STREET and SLAUGHTER LANE Austin, TX",-97.7996268,30.1724679
"NORTH MOPAC SERVICE ROAD AT and WEST PARMER LANE Austin, TX",-97.7046218,30.4206944
"2300 BLOCK ANDREW ZILKER ROAD Austin, TX",-97.7747773,30.2662303
"3900 SOUTH MOPAC SERVICE Austin, TX",-97.8308725,30.2275267
"RIVERVIEW STREET and JESSIE E SEGOVIA STREET Austin, TX",-97.7248208,30.2496819
"200 BLOCK SOUTH LAMAR BOULEVARD Austin, TX",-97.7585371,30.2649413
"12800 BLOCK NORTH US HIGHWAY 183 SERVICE and ROAD Austin, TX",-97.6914711,30.0505661
"200 SOUTH LAMAR BOULEVARD Austin, TX",-97.7585371,30.2649413
"200 BLOCK SOUTH LAMAR BOUELVARD Austin, TX",-97.7585371,30.2649413
"N US 183 HWY SVRD SB and LAKELINE BLVD Austin, TX",-97.800985,30.4794685
"EAST RIVERSIDE DRIVE and SOUTH PLEASANT VALLEY ROAD Austin, TX",-97.7228689,30.234143
"3700 BLOCK SOUTH CAPITAL OF TEXAS HIGHWA and Y Austin, TX",-97.7430608,30.267153
"600 BLOCK WEST CESAR CHAVEZ Austin, TX",-97.7503069,30.2655612
"IH 35 SVRD NB and E ANDERSON LN SVRD Austin, TX",-97.6897248,30.3345026
"100 BLOCK WEST AVENUE Austin, TX",-97.752348,30.2662883
"JOHNSON CREEK TRAIL Austin, TX",-97.7675844,30.2813642
"1200 BLOCK SHOAL CREEK HIKE AND BIKE TRA Austin, TX",-97.7506211,30.2921776
"N CAPITAL TEXAS and 2222 Austin, TX",-97.7894143,30.3608697
"1700 BLOCK EAST RIVERSIDE DRIVE Austin, TX",-97.729746,30.244604
"US HIGHWAY 183 AT and LAKELINE MALL DRIVE Austin, TX",-97.7987992,30.4755978
"1105 EAST CESAR CHAVEZ Austin, TX",-97.7334802,30.2599057
"2509 CANTERBURY STREET Austin, TX",-97.717189200000007,30.2521328
"2300 BLOCK CANTERBURY STREET Austin, TX",-97.7199029,30.2537199
"2000 BLOCK SOUTH LAKESHORE Austin, TX",-97.7231453,30.2446604
"2600 BLOCK GONAZLES STREET Austin, TX",-97.7126931,30.2615849
"711 EAST 3RD STREET Austin, TX",-97.7367491,30.2631844
"4 POINTS and FM 2222 Austin, TX",-97.850555,30.4001091
"LAKELINE BOULEVARD AT and US HIGHWAY 183 Austin, TX",-97.8019403,30.4801257
"MCNEIL DR and US 183 SB Austin, TX",-97.7332482,30.4492728
"2200 BLOCK GRACY FARMS LANE Austin, TX",-97.7077442,30.40059
"2200 BLOCK SOUTH CONGRESS AVENUE Austin, TX",-97.7525215,30.2418679
"2205 SOUTH OCNGRESS AVENUE Austin, TX",-97.7524503,30.2415379
"50 RAINEY STREET Austin, TX",-97.7398577,30.2567229
"800 BLOCK WEST CESAR CHAVEZ STREET Austin, TX",-97.7526626,30.2665637
"200 BLOCK WEST CESAR CHAVEZ STREET Austin, TX",-97.7463986,30.2642597
"200 BLOCK CESAR CHAVEZ STREET Austin, TX",-97.7463986,30.2642597
"1000 BLOCK SOUTH PLEASANT VALLEY ROAD Austin, TX",-97.7174489,30.2421102
"500 BLOCK SOUTH PLEASANT VALLEY ROAD Austin, TX",-97.7152823,30.2455195
"4300 N IH 35 Austin, TX",-97.6876674,30.604913
"1623 BLOCK TOOMEY ROAD Austin, TX",-97.7612369,30.2643533
"RED RIVER STREET  AT and EAST 10TH STREET Austin, TX",-97.7357739,30.270228
"600 BRAZOS STREET Austin, TX",-97.7413846,30.2679291
"SPICEWOOD and US 183 SVRD SB Austin, TX",-97.7700744,30.4326468
"800 BLOCKS WILKS AVENUE Austin, TX",-97.6971655,30.3311528
"1700 BLOCK LAKESHORE Austin, TX",-97.7877942,30.2976362
"1600 BLOCK LAKESHORE Austin, TX",-97.7298304,30.2448933
"2504 DURWOOD STREET Austin, TX",-97.7590132,30.2395796
"PARMER and N FM 620 RD Austin, TX",-97.7656852,30.477097
"PARMER and N FM 620 Austin, TX",-97.7645006,30.4760196
"NORTH LAKE CREEK PARKWAY and NORTH FM 620 Austin, TX",-97.789895,30.4672805
"RESEARCH BLVD SVRD and GREAT HILLS TRAIL Austin, TX",-97.7486304,30.3924605
"1700 BLOCK WEST STASSNEY LANE Austin, TX",-97.7937058,30.2135682
"1900 BLOCK SOUTH PLEASANT VALLEY ROAD Austin, TX",-97.7217306,30.2353935
"9600 RESEARCH BLVD Austin, TX",-97.7444682,30.3874437
"RESEARCH BOULEVARD and BURNET ROAD Austin, TX",-97.72617,30.3734711
"9200 BLOCK WEST PARMER LANE Austin, TX",-97.7642725,30.4781009
"CAMERON RD and E ANDERSON LN SVRD EB Austin, TX",-97.6798862,30.3279659
"LAKELINE MALL DR and US 183 SXVRD NB Austin, TX",-97.7974483,30.4663283
"LAKELINE MALL AT and US HIGHWAY 183  SERVICE ROAD Austin, TX",-97.8075594,30.470627
"7000 BLOCK BENNETT AVENUE Austin, TX",-97.7015566,30.3298333
"7000 BLOCK BENNETT Austin, TX",-97.7015566,30.3298333
"BURNET RD and RESEARCH BLVD SVRD SB Austin, TX",-97.7255182,30.3737166
"RESEARCH BLVD SVRD SB and BURNET RD Austin, TX",-97.7250664,30.3735983
"0 W BEN WHITE BLVD Austin, TX",-97.7914251,30.2334001
"US HIGHWAY 183 SERVICE ROAD AT and SPICEWOOD SRPINGS ROAD Austin, TX",-97.7700744,30.4326468
"US 183 SVRD SB and SPICEWOOD SPRINGS RD Austin, TX",-97.7700744,30.4326468
"LYONS RD and PLEASANT VALLEY RD Austin, TX",-97.7081751,30.2639994
"LAKELINE BLVD and N US 183 HWY SVRD SB Austin, TX",-97.7974483,30.4663283
"LAKELINE BOULEVARD AT and US HIGHWAY 183 SERVICE ROAD Austin, TX",-97.8035175,30.4774444
